aluno_id|curso|situacao_estudante|frequencia|media_notas|renda_familiar|prob_evasao|risco_evasao
2024_00043|Administração|Ingressante|0|0,0|655800,0|0,5880924|Médio risco
2024_00046|Engenharia|Ingressante|0|0,0|1041100,0|0,56887853|Médio risco
2024_00047|Medicina|Ingressante|0|0,0|422500,0|0,44669688|Médio risco
2024_00048|Arquitetura|Ingressante|0|0,0|147500,0|0,696837|Médio risco
2024_00050|Direito|Ingressante|0|0,0|12300,0|0,58632016|Médio risco
2024_00052|Arquitetura|Ingressante|0|0,0|734200,0|0,7785434|Alto risco
2024_00053|Medicina|Ingressante|0|0,0|505800,0|0,60445315|Médio risco
2024_00054|Medicina|Ingressante|0|0,0|340900,0|0,7625668|Alto risco
2024_00058|Engenharia|Ingressante|0|0,0|892600,0|0,5949965|Médio risco
2024_00060|Psicologia|Ingressante|0|0,0|1331900,0|0,6164096|Médio risco
2024_00061|Engenharia|Ingressante|0|0,0|1088100,0|0,64989406|Médio risco
2024_00064|Computação|Ingressante|0|0,0|501500,0|0,75184876|Alto risco
2024_00068|Arquitetura|Ingressante|0|0,0|701000,0|0,6865539|Médio risco
2024_00072|Engenharia|Ingressante|0|0,0|338200,0|0,5538679|Médio risco
2024_00074|Arquitetura|Ingressante|0|0,0|488200,0|0,696837|Médio risco
2024_00075|Medicina|Ingressante|0|0,0|226600,0|0,667545|Médio risco
2024_00079|Psicologia|Ingressante|0|0,0|1551400,0|0,6537512|Médio risco
2024_00080|Pedagogia|Ingressante|0|0,0|185500,0|0,7366253|Alto risco
2024_00082|Pedagogia|Ingressante|0|0,0|820600,0|0,6738195|Médio risco
2024_00083|Medicina|Ingressante|0|0,0|1417600,0|0,7057027|Alto risco
2024_00084|Computação|Ingressante|0|0,0|61900,0|0,5248055|Médio risco
2024_00086|Pedagogia|Ingressante|0|0,0|709600,0|0,64698344|Médio risco
2024_00088|Medicina|Ingressante|0|0,0|202600,0|0,5552011|Médio risco
2024_00090|Pedagogia|Ingressante|0|0,0|793500,0|0,6724244|Médio risco
2024_00095|Pedagogia|Ingressante|0|0,0|382800,0|0,44211212|Médio risco
2024_00098|Computação|Ingressante|0|0,0|152600,0|0,6075665|Médio risco
2024_00101|Direito|Ingressante|0|0,0|891000,0|0,7254499|Alto risco
2024_00103|Arquitetura|Ingressante|0|0,0|58500,0|0,49024227|Médio risco
2024_00105|Administração|Ingressante|0|0,0|297900,0|0,5655914|Médio risco
2024_00106|Psicologia|Ingressante|0|0,0|615400,0|0,5538679|Médio risco
2024_00107|Arquitetura|Ingressante|0|0,0|22500,0|0,4526489|Médio risco
2024_00108|Medicina|Ingressante|0|0,0|223500,0|0,6619891|Médio risco
2024_00110|Computação|Ingressante|0|0,0|155600,0|0,6075665|Médio risco
2024_00112|Administração|Ingressante|0|0,0|1351300,0|0,6494835|Médio risco
2024_00113|Arquitetura|Ingressante|0|0,0|775100,0|0,6717184|Médio risco
2024_00114|Pedagogia|Ingressante|0|0,0|987700,0|0,54813516|Médio risco
2024_00116|Direito|Ingressante|0|0,0|471200,0|0,8016514|Alto risco
2024_00117|Direito|Ingressante|0|0,0|1094800,0|0,42009136|Médio risco
2024_00118|Medicina|Ingressante|0|0,0|339200,0|0,5759521|Médio risco
2024_00119|Medicina|Ingressante|0|0,0|512500,0|0,67112654|Médio risco
2024_00123|Psicologia|Ingressante|0|0,0|218600,0|0,6164096|Médio risco
2024_00125|Psicologia|Ingressante|0|0,0|1111500,0|0,513766|Médio risco
2024_00126|Psicologia|Ingressante|0|0,0|1546600,0|0,66595453|Médio risco
2024_00127|Direito|Ingressante|0|0,0|1339600,0|0,57656205|Médio risco
2024_00130|Medicina|Ingressante|0|0,0|107600,0|0,70502037|Alto risco
2024_00131|Psicologia|Ingressante|0|0,0|36600,0|0,48815513|Médio risco
2024_00134|Pedagogia|Ingressante|0|0,0|430100,0|0,51340884|Médio risco
2024_00136|Direito|Ingressante|0|0,0|193200,0|0,4882262|Médio risco
2024_00137|Arquitetura|Ingressante|0|0,0|162200,0|0,6271829|Médio risco
2024_00138|Engenharia|Ingressante|0|0,0|532200,0|0,6906819|Médio risco
2024_00139|Pedagogia|Ingressante|0|0,0|1032400,0|0,6738195|Médio risco
2024_00140|Direito|Ingressante|0|0,0|1016200,0|0,65788853|Médio risco
2024_00141|Psicologia|Ingressante|0|0,0|765800,0|0,77251506|Alto risco
2024_00142|Medicina|Ingressante|0|0,0|84100,0|0,6379424|Médio risco
2024_00144|Administração|Ingressante|0|0,0|1381800,0|0,5742028|Médio risco
2024_00146|Pedagogia|Ingressante|0|0,0|1343300,0|0,49273545|Médio risco
2024_00147|Psicologia|Ingressante|0|0,0|694500,0|0,6906819|Médio risco
2024_00148|Pedagogia|Ingressante|0|0,0|899000,0|0,5976493|Médio risco
2024_00150|Psicologia|Ingressante|0|0,0|1238200,0|0,41476536|Médio risco
2024_00151|Psicologia|Ingressante|0|0,0|781000,0|0,58012706|Médio risco
2024_00152|Arquitetura|Ingressante|0|0,0|1195800,0|0,70287114|Alto risco
2024_00153|Direito|Ingressante|0|0,0|488400,0|0,752621|Alto risco
2024_00156|Engenharia|Ingressante|0|0,0|1143900,0|0,4882262|Médio risco
2024_00157|Direito|Ingressante|0|0,0|985200,0|0,5343923|Médio risco
2024_00159|Direito|Ingressante|0|0,0|402800,0|0,78359157|Alto risco
2024_00160|Computação|Ingressante|0|0,0|204200,0|0,61972934|Médio risco
2024_00161|Arquitetura|Ingressante|0|0,0|887700,0|0,8284995|Alto risco
2024_00165|Psicologia|Ingressante|0|0,0|1527900,0|0,68557596|Médio risco
2024_00166|Administração|Ingressante|0|0,0|512200,0|0,6642787|Médio risco
2024_00167|Computação|Ingressante|0|0,0|1027400,0|0,66864073|Médio risco
2024_00169|Arquitetura|Ingressante|0|0,0|405300,0|0,64481276|Médio risco
2024_00170|Administração|Ingressante|0|0,0|135700,0|0,6786798|Médio risco
2024_00171|Computação|Ingressante|0|0,0|1333500,0|0,61972934|Médio risco
2024_00174|Administração|Ingressante|0|0,0|851800,0|0,6177049|Médio risco
2024_00175|Administração|Ingressante|0|0,0|1321800,0|0,6177049|Médio risco
2024_00176|Engenharia|Ingressante|0|0,0|40700,0|0,43025854|Médio risco
2024_00177|Computação|Ingressante|0|0,0|427300,0|0,5148533|Médio risco
2024_00178|Direito|Ingressante|0|0,0|122200,0|0,75174433|Alto risco
2024_00179|Psicologia|Ingressante|0|0,0|526800,0|0,63926685|Médio risco
2024_00180|Computação|Ingressante|0|0,0|636300,0|0,60887265|Médio risco
2024_00181|Engenharia|Ingressante|0|0,0|429200,0|0,5246747|Médio risco
2024_00182|Engenharia|Ingressante|0|0,0|1197900,0|0,4882262|Médio risco
2024_00183|Medicina|Ingressante|0|0,0|395700,0|0,7095452|Alto risco
2024_00186|Direito|Ingressante|0|0,0|260900,0|0,64976513|Médio risco
2024_00187|Direito|Ingressante|0|0,0|735300,0|0,54545254|Médio risco
2024_00189|Engenharia|Ingressante|0|0,0|370700,0|0,60258013|Médio risco
2024_00190|Computação|Ingressante|0|0,0|856700,0|0,64945775|Médio risco
2024_00191|Computação|Ingressante|0|0,0|1470100,0|0,765904|Alto risco
2024_00193|Arquitetura|Ingressante|0|0,0|246400,0|0,649331|Médio risco
2024_00194|Engenharia|Ingressante|0|0,0|1014900,0|0,57656205|Médio risco
2024_00195|Engenharia|Ingressante|0|0,0|782700,0|0,7265899|Alto risco
2024_00197|Direito|Ingressante|0|0,0|32800,0|0,46857062|Médio risco
2024_00199|Pedagogia|Ingressante|0|0,0|39600,0|0,47399864|Médio risco
2024_00200|Computação|Ingressante|0|0,0|197400,0|0,6826695|Médio risco
2024_00201|Psicologia|Ingressante|0|0,0|768100,0|0,5742028|Médio risco
2024_00202|Psicologia|Ingressante|0|0,0|707900,0|0,65234387|Médio risco
2024_00204|Medicina|Ingressante|0|0,0|301200,0|0,5472268|Médio risco
2024_00206|Administração|Ingressante|0|0,0|953700,0|0,6537512|Médio risco
2024_00207|Engenharia|Ingressante|0|0,0|790300,0|0,5165592|Médio risco
2024_00213|Direito|Ingressante|0|0,0|99800,0|0,60797405|Médio risco
2024_00214|Psicologia|Ingressante|0|0,0|107100,0|0,6802243|Médio risco
2024_00215|Administração|Ingressante|0|0,0|575400,0|0,52102417|Médio risco
2024_00216|Medicina|Ingressante|0|0,0|409800,0|0,6452296|Médio risco
2024_00219|Direito|Ingressante|0|0,0|842200,0|0,636161|Médio risco
2024_00221|Pedagogia|Ingressante|0|0,0|169300,0|0,70837814|Alto risco
2024_00222|Administração|Ingressante|0|0,0|106600,0|0,71515465|Alto risco
2024_00223|Computação|Ingressante|0|0,0|1004500,0|0,58599126|Médio risco
2024_00225|Engenharia|Ingressante|0|0,0|939300,0|0,628466|Médio risco
2024_00226|Medicina|Ingressante|0|0,0|1411100,0|0,51555413|Médio risco
2024_00227|Medicina|Ingressante|0|0,0|129100,0|0,5132759|Médio risco
2024_00228|Arquitetura|Ingressante|0|0,0|783100,0|0,8284995|Alto risco
2024_00229|Arquitetura|Ingressante|0|0,0|779900,0|0,728699|Alto risco
2024_00230|Engenharia|Ingressante|0|0,0|33200,0|0,42130542|Médio risco
2024_00232|Pedagogia|Ingressante|0|0,0|779700,0|0,57457|Médio risco
2024_00234|Engenharia|Ingressante|0|0,0|1489300,0|0,6486458|Médio risco
2024_00235|Engenharia|Ingressante|0|0,0|1284500,0|0,4730712|Médio risco
2024_00236|Computação|Ingressante|0|0,0|1517100,0|0,49418077|Médio risco
2024_00242|Pedagogia|Ingressante|0|0,0|1100,0|0,64736193|Médio risco
2024_00243|Direito|Ingressante|0|0,0|868000,0|0,60664296|Médio risco
2024_00245|Pedagogia|Ingressante|0|0,0|1454600,0|0,51340884|Médio risco
2024_00246|Engenharia|Ingressante|0|0,0|888600,0|0,7125505|Alto risco
2024_00248|Psicologia|Ingressante|0|0,0|400200,0|0,42009136|Médio risco
2024_00250|Computação|Ingressante|0|0,0|292100,0|0,53620434|Médio risco
2024_00252|Arquitetura|Ingressante|0|0,0|177200,0|0,696837|Médio risco
2024_00253|Pedagogia|Ingressante|0|0,0|268100,0|0,5863955|Médio risco
2024_00257|Engenharia|Ingressante|0|0,0|992200,0|0,5222771|Médio risco
2024_00260|Direito|Ingressante|0|0,0|1231600,0|0,7254499|Alto risco
2024_00262|Engenharia|Ingressante|0|0,0|235300,0|0,65234387|Médio risco
2024_00263|Psicologia|Ingressante|0|0,0|1468900,0|0,44492826|Médio risco
2024_00264|Psicologia|Ingressante|0|0,0|640500,0|0,462954|Médio risco
2024_00266|Computação|Ingressante|0|0,0|37900,0|0,48570314|Médio risco
2024_00268|Direito|Ingressante|0|0,0|837200,0|0,7254499|Alto risco
2024_00269|Administração|Ingressante|0|0,0|125600,0|0,5989883|Médio risco
2024_00271|Administração|Ingressante|0|0,0|995500,0|0,5058898|Médio risco
2024_00272|Pedagogia|Ingressante|0|0,0|662000,0|0,78793275|Alto risco
2024_00277|Pedagogia|Ingressante|0|0,0|22700,0|0,35494474|Baixo risco
2024_00278|Administração|Ingressante|0|0,0|436200,0|0,6537512|Médio risco
2024_00279|Psicologia|Ingressante|0|0,0|196700,0|0,6161173|Médio risco
2024_00280|Computação|Ingressante|0|0,0|637300,0|0,7191295|Alto risco
2024_00282|Engenharia|Ingressante|0|0,0|391500,0|0,64989406|Médio risco
2024_00284|Direito|Ingressante|0|0,0|1263300,0|0,4882262|Médio risco
2024_00286|Administração|Ingressante|0|0,0|856400,0|0,65788853|Médio risco
2024_00287|Psicologia|Ingressante|0|0,0|246500,0|0,67683965|Médio risco
2024_00288|Psicologia|Ingressante|0|0,0|478400,0|0,77251506|Alto risco
2024_00291|Arquitetura|Ingressante|0|0,0|1217200,0|0,8284995|Alto risco
2024_00292|Engenharia|Ingressante|0|0,0|846000,0|0,6906819|Médio risco
2024_00293|Arquitetura|Ingressante|0|0,0|1172800,0|0,696837|Médio risco
2024_00295|Computação|Ingressante|0|0,0|1241200,0|0,53620434|Médio risco
2024_00296|Medicina|Ingressante|0|0,0|1415900,0|0,59884363|Médio risco
2024_00300|Engenharia|Ingressante|0|0,0|477900,0|0,44492826|Médio risco
2024_00301|Arquitetura|Ingressante|0|0,0|662700,0|0,5863945|Médio risco
2024_00304|Direito|Ingressante|0|0,0|458100,0|0,66595453|Médio risco
2024_00309|Pedagogia|Ingressante|0|0,0|326500,0|0,5863955|Médio risco
2024_00310|Engenharia|Ingressante|0|0,0|613100,0|0,7254499|Alto risco
2024_00311|Psicologia|Ingressante|0|0,0|1152300,0|0,5538679|Médio risco
2024_00313|Administração|Ingressante|0|0,0|1409600,0|0,57566434|Médio risco
2024_00317|Direito|Ingressante|0|0,0|804600,0|0,41476536|Médio risco
2024_00318|Direito|Ingressante|0|0,0|551200,0|0,6537512|Médio risco
2024_00319|Arquitetura|Ingressante|0|0,0|755900,0|0,728699|Alto risco
2024_00320|Arquitetura|Ingressante|0|0,0|10800,0|0,4302144|Médio risco
2024_00322|Medicina|Ingressante|0|0,0|977800,0|0,51834667|Médio risco
2024_00323|Psicologia|Ingressante|0|0,0|1264700,0|0,63922197|Médio risco
2024_00326|Administração|Ingressante|0|0,0|1446100,0|0,6537512|Médio risco
2024_00327|Medicina|Ingressante|0|0,0|247900,0|0,6392504|Médio risco
2024_00328|Direito|Ingressante|0|0,0|891400,0|0,5742028|Médio risco
2024_00330|Pedagogia|Ingressante|0|0,0|1453500,0|0,42425683|Médio risco
2024_00331|Pedagogia|Ingressante|0|0,0|1126100,0|0,65816945|Médio risco
2024_00334|Administração|Ingressante|0|0,0|892300,0|0,5538679|Médio risco
2024_00336|Administração|Ingressante|0|0,0|358600,0|0,67354405|Médio risco
2024_00337|Pedagogia|Ingressante|0|0,0|664400,0|0,6086172|Médio risco
2024_00339|Computação|Ingressante|0|0,0|1372800,0|0,7179704|Alto risco
2024_00341|Computação|Ingressante|0|0,0|1139500,0|0,6075665|Médio risco
2024_00343|Administração|Ingressante|0|0,0|1088200,0|0,59184355|Médio risco
2024_00345|Administração|Ingressante|0|0,0|498400,0|0,5904583|Médio risco
2024_00346|Medicina|Ingressante|0|0,0|352600,0|0,7439775|Alto risco
2024_00347|Administração|Ingressante|0|0,0|1220400,0|0,57566434|Médio risco
2024_00348|Arquitetura|Ingressante|0|0,0|1019800,0|0,7785434|Alto risco
2024_00349|Administração|Ingressante|0|0,0|103400,0|0,58071625|Médio risco
2024_00355|Computação|Ingressante|0|0,0|317800,0|0,5464122|Médio risco
2024_00357|Arquitetura|Ingressante|0|0,0|1469800,0|0,73655254|Alto risco
2024_00358|Computação|Ingressante|0|0,0|605200,0|0,56507313|Médio risco
2024_00359|Engenharia|Ingressante|0|0,0|1029100,0|0,7207944|Alto risco
2024_00360|Medicina|Ingressante|0|0,0|1441300,0|0,6922091|Médio risco
2024_00363|Computação|Ingressante|0|0,0|1063900,0|0,46379808|Médio risco
2024_00364|Direito|Ingressante|0|0,0|894000,0|0,5949965|Médio risco
2024_00365|Engenharia|Ingressante|0|0,0|1053200,0|0,6486458|Médio risco
2024_00369|Pedagogia|Ingressante|0|0,0|191800,0|0,6724244|Médio risco
2024_00370|Psicologia|Ingressante|0|0,0|142200,0|0,73244226|Alto risco
2024_00372|Psicologia|Ingressante|0|0,0|771200,0|0,628466|Médio risco
2024_00373|Administração|Ingressante|0|0,0|486300,0|0,52102417|Médio risco
2024_00375|Direito|Ingressante|0|0,0|41200,0|0,5358961|Médio risco
2024_00376|Medicina|Ingressante|0|0,0|150800,0|0,7268734|Alto risco
2024_00377|Engenharia|Ingressante|0|0,0|487300,0|0,44492826|Médio risco
2024_00378|Arquitetura|Ingressante|0|0,0|563100,0|0,7323075|Alto risco
2024_00379|Arquitetura|Ingressante|0|0,0|166900,0|0,7052398|Alto risco
2024_00385|Pedagogia|Ingressante|0|0,0|823000,0|0,59633034|Médio risco
2024_00386|Direito|Ingressante|0|0,0|942200,0|0,6164096|Médio risco
2024_00388|Engenharia|Ingressante|0|0,0|372900,0|0,5246747|Médio risco
2024_00390|Computação|Ingressante|0|0,0|870300,0|0,6383464|Médio risco
2024_00391|Medicina|Ingressante|0|0,0|833700,0|0,79263544|Alto risco
2024_00396|Computação|Ingressante|0|0,0|683000,0|0,61972934|Médio risco
2024_00397|Medicina|Ingressante|0|0,0|1492200,0|0,7625668|Alto risco
2024_00398|Administração|Ingressante|0|0,0|233500,0|0,63950515|Médio risco
2024_00400|Administração|Ingressante|0|0,0|575900,0|0,6177049|Médio risco
2024_00404|Psicologia|Ingressante|0|0,0|849100,0|0,6743519|Médio risco
2024_00405|Administração|Ingressante|0|0,0|651500,0|0,61166126|Médio risco
2024_00406|Administração|Ingressante|0|0,0|447700,0|0,54921794|Médio risco
2024_00407|Computação|Ingressante|0|0,0|1305300,0|0,5148533|Médio risco
2024_00410|Pedagogia|Ingressante|0|0,0|437900,0|0,6068286|Médio risco
2024_00412|Direito|Ingressante|0|0,0|1000200,0|0,5949965|Médio risco
2024_00413|Direito|Ingressante|0|0,0|71700,0|0,45547715|Médio risco
2024_00415|Pedagogia|Ingressante|0|0,0|1228400,0|0,6086172|Médio risco
2024_00418|Direito|Ingressante|0|0,0|832500,0|0,6164096|Médio risco
2024_00419|Pedagogia|Ingressante|0|0,0|653500,0|0,59633034|Médio risco
2024_00421|Administração|Ingressante|0|0,0|1243500,0|0,5333225|Médio risco
2024_00423|Pedagogia|Ingressante|0|0,0|1499200,0|0,3419543|Baixo risco
2024_00425|Medicina|Ingressante|0|0,0|681300,0|0,667545|Médio risco
2024_00428|Pedagogia|Ingressante|0|0,0|187900,0|0,68565565|Médio risco
2024_00431|Engenharia|Ingressante|0|0,0|131200,0|0,7885788|Alto risco
2024_00434|Engenharia|Ingressante|0|0,0|1510300,0|0,7959746|Alto risco
2024_00435|Arquitetura|Ingressante|0|0,0|105700,0|0,70951563|Alto risco
2024_00437|Administração|Ingressante|0|0,0|506100,0|0,6161173|Médio risco
2024_00439|Psicologia|Ingressante|0|0,0|906400,0|0,7035008|Alto risco
2024_00441|Computação|Ingressante|0|0,0|302600,0|0,49418077|Médio risco
2024_00442|Arquitetura|Ingressante|0|0,0|595300,0|0,68071973|Médio risco
2024_00444|Psicologia|Ingressante|0|0,0|244900,0|0,44492826|Médio risco
2024_00446|Pedagogia|Ingressante|0|0,0|1143800,0|0,45215738|Médio risco
2024_00448|Pedagogia|Ingressante|0|0,0|691400,0|0,5827208|Médio risco
2024_00449|Administração|Ingressante|0|0,0|80500,0|0,40902665|Médio risco
2024_00451|Pedagogia|Ingressante|0|0,0|127700,0|0,50742716|Médio risco
2024_00452|Administração|Ingressante|0|0,0|1520400,0|0,44492826|Médio risco
2024_00453|Pedagogia|Ingressante|0|0,0|977100,0|0,66483366|Médio risco
2024_00454|Computação|Ingressante|0|0,0|855300,0|0,46379808|Médio risco
2024_00455|Arquitetura|Ingressante|0|0,0|1509900,0|0,8518406|Alto risco
2024_00457|Engenharia|Ingressante|0|0,0|1099400,0|0,6906819|Médio risco
2024_00460|Psicologia|Ingressante|0|0,0|747600,0|0,6833149|Médio risco
2024_00461|Medicina|Ingressante|0|0,0|694700,0|0,5932601|Médio risco
2024_00462|Pedagogia|Ingressante|0|0,0|446600,0|0,6330258|Médio risco
2024_00463|Engenharia|Ingressante|0|0,0|1365800,0|0,82279557|Alto risco
2024_00465|Computação|Ingressante|0|0,0|517800,0|0,7956631|Alto risco
2024_00472|Pedagogia|Ingressante|0|0,0|387300,0|0,78793275|Alto risco
2024_00473|Psicologia|Ingressante|0|0,0|454200,0|0,7254499|Alto risco
2024_00474|Psicologia|Ingressante|0|0,0|1002300,0|0,77251506|Alto risco
2024_00475|Medicina|Ingressante|0|0,0|663700,0|0,7049919|Alto risco
2024_00476|Arquitetura|Ingressante|0|0,0|345400,0|0,7331531|Alto risco
2024_00477|Engenharia|Ingressante|0|0,0|383800,0|0,4730712|Médio risco
2024_00484|Direito|Ingressante|0|0,0|933800,0|0,5865666|Médio risco
2024_00487|Arquitetura|Ingressante|0|0,0|700900,0|0,696837|Médio risco
2024_00488|Engenharia|Ingressante|0|0,0|1212100,0|0,55562556|Médio risco
2024_00489|Administração|Ingressante|0|0,0|1384100,0|0,52102417|Médio risco
2024_00493|Medicina|Ingressante|0|0,0|947300,0|0,6452296|Médio risco
2024_00496|Direito|Ingressante|0|0,0|354800,0|0,6743519|Médio risco
2024_00497|Engenharia|Ingressante|0|0,0|897400,0|0,82279557|Alto risco
2024_00498|Psicologia|Ingressante|0|0,0|266800,0|0,5949965|Médio risco
2024_00499|Engenharia|Ingressante|0|0,0|1323100,0|0,628466|Médio risco
2024_00501|Engenharia|Ingressante|0|0,0|1280700,0|0,6590628|Médio risco
2024_00502|Administração|Ingressante|0|0,0|125600,0|0,7975661|Alto risco
2024_00503|Pedagogia|Ingressante|0|0,0|1532600,0|0,7573911|Alto risco
2024_00504|Pedagogia|Ingressante|0|0,0|1343600,0|0,57672715|Médio risco
2024_00505|Psicologia|Ingressante|0|0,0|1526200,0|0,6833149|Médio risco
2024_00506|Medicina|Ingressante|0|0,0|1450600,0|0,7625668|Alto risco
2024_00511|Administração|Ingressante|0|0,0|1222700,0|0,6064073|Médio risco
2024_00512|Psicologia|Ingressante|0|0,0|486500,0|0,636161|Médio risco
2024_00513|Pedagogia|Ingressante|0|0,0|922800,0|0,7573911|Alto risco
2024_00516|Engenharia|Ingressante|0|0,0|902500,0|0,6267125|Médio risco
2024_00517|Arquitetura|Ingressante|0|0,0|1465700,0|0,7016|Alto risco
2024_00518|Medicina|Ingressante|0|0,0|145300,0|0,68851286|Médio risco
2024_00520|Direito|Ingressante|0|0,0|427600,0|0,7035008|Alto risco
2024_00521|Engenharia|Ingressante|0|0,0|999300,0|0,7254499|Alto risco
2024_00523|Engenharia|Ingressante|0|0,0|24700,0|0,58754796|Médio risco
2024_00524|Arquitetura|Ingressante|0|0,0|1500,0|0,43426317|Médio risco
2024_00525|Administração|Ingressante|0|0,0|1406400,0|0,5333225|Médio risco
2024_00526|Administração|Ingressante|0|0,0|17800,0|0,33951044|Baixo risco
2024_00528|Computação|Ingressante|0|0,0|362400,0|0,7179704|Alto risco
2024_00531|Medicina|Ingressante|0|0,0|866200,0|0,67112654|Médio risco
2024_00533|Direito|Ingressante|0|0,0|770800,0|0,44492826|Médio risco
2024_00536|Engenharia|Ingressante|0|0,0|1441100,0|0,44492826|Médio risco
2024_00537|Psicologia|Ingressante|0|0,0|167700,0|0,7254499|Alto risco
2024_00539|Psicologia|Ingressante|0|0,0|226600,0|0,6920349|Médio risco
2024_00540|Psicologia|Ingressante|0|0,0|421700,0|0,6833149|Médio risco
2024_00541|Engenharia|Ingressante|0|0,0|1477100,0|0,6486458|Médio risco
2024_00542|Administração|Ingressante|0|0,0|859300,0|0,5904583|Médio risco
2024_00545|Psicologia|Ingressante|0|0,0|1481100,0|0,6590628|Médio risco
2024_00549|Pedagogia|Ingressante|0|0,0|690000,0|0,566025|Médio risco
2024_00551|Administração|Ingressante|0|0,0|989500,0|0,54921794|Médio risco
2024_00553|Psicologia|Ingressante|0|0,0|31200,0|0,5555456|Médio risco
2024_00557|Pedagogia|Ingressante|0|0,0|611500,0|0,639912|Médio risco
2024_00559|Computação|Ingressante|0|0,0|1078200,0|0,60887265|Médio risco
2024_00560|Medicina|Ingressante|0|0,0|651800,0|0,6047387|Médio risco
2024_00562|Engenharia|Ingressante|0|0,0|1039900,0|0,64989406|Médio risco
2024_00565|Arquitetura|Ingressante|0|0,0|411700,0|0,7785434|Alto risco
2024_00568|Arquitetura|Ingressante|0|0,0|1427500,0|0,5863945|Médio risco
2024_00569|Psicologia|Ingressante|0|0,0|524800,0|0,58012706|Médio risco
2024_00570|Direito|Ingressante|0|0,0|1208200,0|0,6164096|Médio risco
2024_00575|Administração|Ingressante|0|0,0|83100,0|0,62073106|Médio risco
2024_00577|Engenharia|Ingressante|0|0,0|165800,0|0,7040565|Alto risco
2024_00578|Pedagogia|Ingressante|0|0,0|723000,0|0,7429962|Alto risco
2024_00586|Administração|Ingressante|0|0,0|812500,0|0,6177049|Médio risco
2024_00587|Medicina|Ingressante|0|0,0|767200,0|0,667545|Médio risco
2024_00591|Medicina|Ingressante|0|0,0|84900,0|0,58716506|Médio risco
2024_00593|Pedagogia|Ingressante|0|0,0|618100,0|0,57457|Médio risco
2024_00595|Computação|Ingressante|0|0,0|535700,0|0,6840415|Médio risco
2024_00597|Administração|Ingressante|0|0,0|131100,0|0,5989883|Médio risco
2024_00598|Engenharia|Ingressante|0|0,0|560300,0|0,68557596|Médio risco
2024_00600|Arquitetura|Ingressante|0|0,0|743700,0|0,8209047|Alto risco
2024_00603|Pedagogia|Ingressante|0|0,0|144100,0|0,80992246|Alto risco
2024_00606|Direito|Ingressante|0|0,0|944300,0|0,67683965|Médio risco
2024_00608|Direito|Ingressante|0|0,0|795500,0|0,5949965|Médio risco
2024_00611|Psicologia|Ingressante|0|0,0|160600,0|0,63926685|Médio risco
2024_00612|Arquitetura|Ingressante|0|0,0|761100,0|0,6717184|Médio risco
2024_00614|Direito|Ingressante|0|0,0|890500,0|0,54545254|Médio risco
2024_00615|Administração|Ingressante|0|0,0|384500,0|0,636161|Médio risco
2024_00616|Pedagogia|Ingressante|0|0,0|1466300,0|0,66483366|Médio risco
